ID,review,label
6050,Imran Niazi YAKATOOT KA DEHSHATGHAAR. ,Negative
6051,Hahahahaha darust baat hai wesay,Positive
6052,Hamara hakumat bhaot bagerat hai jo koum ki beti ko nahi chor wasakte hai lanat bechte hai esi hakumat par,Negative
6053,khubsoorat bsby,Positive
6054,Agr kharab nikla to ,Negative
6055,Jissay allah izzat de insaan rok ni skta,Positive
6056,Baba Is Me Koi Nqs Ni Hy,Positive
6057,Aur Dosra Bakheel K Liye Bad Dua Karta Hai ,Negative
6058,ISLAM MUBARAK,Positive
6059,"Jin mein se aik Pashtun poet aur Jungjo Khushhaal Khan Khatak ke barey mein hai, yeh film Pakhtun tareekh aur saqafat ki akkasi karegi, jab ke dosri film romantic comedy noiyat ki ho gi.",Positive
6060,"Amitabh Bachan aur Jaya Prada par filmae gae, is gane ke bol kuch yun the ke Inteha Ho Gai Intezar Ki, Aai Na Kuch Khabar Mere Yaar Ki… Film Sharabi mein acting ke sath Jaya Prada ki raqs ki salahiyatein urooj par nazar aati hain",Positive
6061,Actor banne ki opportunity mil rahi hai bhai.. :p tum to apni dubsmash he bhejoge to uspehe jeet jaoge :D,Positive
6062,Khan Saib niklay hum app Kay saath hai,Positive
6063,ta tokhe ker acting karar laye payo chawey  tu rugo mike khari bheeja  yaan video khadja,Negative
6064,"mutmain begairat ho aap,maan lo haar jeet hoti rhti h",Negative
6065,Johnny Depp ka bachpan mushkil halaat mein guzra  in ke walid civil engineer jab ke waldah waitress thin,Negative
6066, 1920 se 1937 tak Ahmedabad mein aur 1937 se 1946 tak Bombay high court mein lawyer ka pesha kiya,Positive
6067,hahahahahaha hd ho gyi isko khte hn muhabbat ki riyazi,Positive
6068,aanti toh gussa e kr gai hain ,Negative
6069, Iss ka bad kardar smar shild tournament mein inhone karachi wahites ki taraf se khelte huwe nathional bank ka kheliaf 331runs banaye,Positive
6070,Ye sala sub sy bara jhota or black Millar insan hai,Negative
6071,Mathira ne aik sawal ke jawab mien bataya ke fashion industry ke liye bohat se projects sign kiye hain,Positive
6072, Jis mein aap ne “ qarardad Lahore ” mein aik tarmeem manzoor karai,Positive
6073,Inhe 17 baar test matches mein aur 22 bar one day mein “ Man of the Match ” muntakhib kiya gaya hai,Positive
6074,Baqi Pakistan ki players pe Lanat ho....Ar media pe bhe Jo Lala ka sath ne dy rhy,Negative
6075,Dill ko cho lia is song ne hammad,Positive
6076,Its a Good Decisions of micky ..... We appreciate It ......,Positive
6077, lakin one unit bana aur phir Khan Abdul Ghaffar Khan aur Doctor Khan Sahib ke raste juda hogaye,Negative
6078,Live dekhi keya pur kaif manazar thy,Positive
6079,Lannat Allah pak is k tamam khandan or is ko taba or barbad karay. ..ameen ya rab ul almeen,Negative
6080,Saisat mein app nay zamana talib ilmi say hi hissa layna shuro kardiya tha,Positive
6081,Jin mein khd khami ho wo he khd ko satisfy krny k lye dosron ko judge krty,Negative
6082,Parha likha hai na nawaz ki tarhan jahil nahe hai. ,Negative
6083,        Aakhirkar is wusat-e-beyan ka intezam bhi khud bukhari sahib he ne kar diya aur 1962 mein Fazal Ahmed Kareem Fazli ki film â€œ Chiragh Jalta Raha â€ mein Mohammed Ali ko kaam dilwaya,Positive
6084,Mashallah g Allah pak unhy hamesha khush rakhy ur Allah pak himat dy,Positive
6085,yee sach h ... jitny 2 number kam doctors karty hn  ASTAGFIRULLAH,Negative
6086,Maza a gya istemaal krne ka is se behtar natural ni ho sakta beard oil.,Positive
6087,bhai page admin hoky update nae rahety had hogae ab yh bi awam btae to admin hny ka faida?,Negative
6088,is mei  mujse zyda ye parties attend krti ,Positive
6089, Sir Abdullah haroon ki koshishon aur muslim league ki markazi majlis e aamla ke tawwun se 7 se 10 October 1938 ko aik azeem ul shaan conference Karachi ke eid gaah meydan mein munaqid hui,Positive
6090,""" Mje nai pta.Mje achi lgti tm bs.""And this one too. :)",Positive
6091,Anmol Khazana kaha se mile ga,Positive
6092,3 Cheze Insan ko Zalil kar deti He ,Negative
6093,Aur main sirf kaam par tawajah dena chahati hun kyun ke waqat kam hai aue kaam bohat ziyadah hain na jane kab humara bolawa aajaye.,Positive
6094,sub se best hayeen...,Positive
6095,Bartanwi Raj ke khelaf kai bar jab tahareek ko nakami ka samna kerna para to Khan Abdul Ghaffar Khan ne imrani tahreek chalane aur Pashtun Qabail mein islahat ko apna maqsad hayat bana liya,Positive
6096,Lekin unhe dinon Liaquat Ali Khan ki nigah jo har shinas Bukhari par parh gai aur wo apne awwaleen daura America mein aik Pakistani tarjuman ke taur par Bukhari ko sath le gae,Negative
6097,Allah pak hr dil ko yahi jzba ata karey Ameen,Positive
6098,Zabardast ha,Positive
6099,Masha Allah subhanAllah ya Allah sab ki duwa Kabul or mazur farma Ameen,Positive
6100,Motor Cycle Sawar Ehtyat Karen ,Negative
6101,Hamara 22 Saala Tajurba ap ke Umeed ,Positive
6102, woh aza 1992 mein insani huqoq  ka Asia award  aur hilal-i-imtiaz 1992  mein ata huye  App bread ford university Britannia kay  Chancellor kay tour per bhi khidmat anjam dey rahe hain,Positive
6103,Ek Muhabbat Karli ,Positive
6104,Us ke munh mein pan ka bera tha lakin pan mein kiya tha uski khaber kisi ko nahein keon ke Post martam aur mawad ke tajzeye ke begair kuch kahna mumkin na tha,Negative
6105,But that adha kiraye pe de 2 was hilarious ,Positive
6106,bechari journalist phas gai ,Negative
6107,"Maar dou humain, Zaalim. Dil toots",Negative
6108,Asghar didn't get chances and Anwar Ali was good . It's harsh to name them,Positive
6109,Jo is ko jaan leta hai Ye uski Jaan leta hay ,Negative
6110,"Allama Iqbal ki waldah Imam Bibi wo azeem khatoon thein jinhon ne us mard e haq agah ko janam diya jis ne apni jhanjhor dene wali shairi se umat e muslima ke tan e murda mein nai roh phonk di, mayosiyon ke andhere mein nai raoshni dekhai, jawanon ko ishq o junon ki lazat se ashna kiya, maqhoron ko khudi ka sabaq parhaya aur maghribi tehzib o falsafe ki bunyad hila kar rakh di.",Positive
6111,Ba KHUDA Tujh Se Kuch Nahi Chaha ,Positive
6112,Good,Positive
6113,Bro patwarioon ki jala di,Negative
6114,"Mohammad Hafeez: Bator naib captain ye meri zimedari hoti hai, jab Shahid Afridi captain the to main un se bhi baat cheet karta rehta tha is mein koi qabahat nahi, agar aap ke zehan mein koi achi baat hai to zaror dosre tak pohanchani chaheye",Negative
6115,Yeh tajurba kamiyab raha aur in ki films mini screen par pasand ki jane lagi,Positive
6116,"humein umeed hai ke halat hameshah kharab nahi rahein ge aura cha waqat zaror aaye ga, kyun ke hum bhi kisi se kam nahi hain",Positive
6117,Governor Sardar Mehtab Ne FR Kohat Me 500 Acer Ruqby Par Ki Pehli University K Liye 45 Billion Rupy Ki Manzori Day Di,Positive
6118,Ye meri bstie ka dmg haim i ryt  Hihu,Positive
6119,Net mein jab unhon ne Pakistani team ko bowlimg karai to Kardar mutasir howe,Positive
6120,Pakistan ka lafz aik alehda Muslim watan ke liye sab se pehley Choudhry Rehmat Ali ne 1933 mein istemal kiya,Positive
6121,"Us ke bad 6 filmon mein kaam karne se un ka career mustehqam to howa lekin sahi maino mein uhnein film ""Gia"" se maqboliyat hasil hona  shuru  hoi",Positive
6122, Rice ne isqaat hamal ke khilaaf mohim chalane wale logon aur tanzeemon ko fund dene ki himayat karte hue kaha tha,Negative
6123,Ap ka Imran khan se dil uth jayega.,Negative
6124,dua ki guzarish h plz,Positive
6125,Alhamdulillah ❤,Positive
6126,Haha Chlo degree lekar phr mar jana 😂,Negative
6127, Unhon ne kha ke 5 saal qabal Sadar Musharaf ne khush hali ka safar shoro kiya aur jo riyasat diwaliya aur nakaam samjhi jati thi hum ne use sirf 5 saal mein kashkol tor kar khud kafil banaya,Positive
6128,Afrin zinda abad musharaf sab,Positive
6129,Jab hum ajz e bayan ka shirak hote hain to Ghalib ka koi sher humari madad ko ajata hai aur humare dil mka bojh halka kar deta hai,Positive
6130,. jung hojaegi. jung ,Negative
6131,"Bhai pta nhi khudd kya lene nikly huwy ho ap or pics lay kr humay tag kr rhy hoKyu Nabila baji, ???? ",Negative
6132,Or bagart ban jao Teri tarhaa... ,Negative
6133,"zabardast hai bilkul, gaming me bohat maza ata hai ab mobile pe . Propely games khelte raho tw battery 4 to 5 hours chal jati hia iski . Mere oppo and samsung s5 se easily connect hogya tha bs ab yeh problem ata hai k kabhi kabhi bohat slow kam krta hai",Positive
6134,Alaa bani ha ,Positive
6135, Nez ghadara instructor ke sathiyon ko Hindustani high Commision mein panah lene se roko,Negative
6136,tahum inhe ab bhi one day international aur twenty twenty ka king kaha ja sakta hai,Positive
6137,Heheheh..:)),Positive
6138,Kab Pakistani kom ma ghairat ayegy apni behn ko wapis lanay ma. Ufffff I m disheart,Negative
6139,ma yeh pic qasir bhai ko dhekti hun ky guriya Bji ky status py na jayein,Negative
6140,kya pta uper wale ne Kinza ke Naseeb mai Sherry ki shadi likhi ho.Warna inki Harkaten dekh ke lagTa nhii Sherry ke sath bhi iski shadi hogi.,Negative
6141, Apne dour kay akhrajat apni jaib say ada kiye aur iss doran pure punjab mein koi nai gari nahi kharedi gai,Positive
6142,Aunty i love you ❤💛,Positive
6143,Lahore Qalandars I Love your G,Positive
6144,"Jitna arsa wo larkiyan un ki tehwil mein rehtein, wo un ki dekh bhal bilkul betiyon ki tarah kartein aur shadiyon ke waqat bhi un ko betiyon ki tarah rukhsat kartein. ",Positive
6145,1977 mein Attaul Haq Qasmi ke columns ki kitab �EEE€�EEErozin dewar�EEE€�EEE ko writers Gilid Adam G Award deya gaya,Positive
6146,Kia hogya Hy police kO pagal pagal police m Bharte Horhy hen Jahil log allah asy lOgo kabhi na bakhshy😥,Negative
6147,Bs yehi kam hyn inky meri roll no slip agai bt wahan pe id card na number ghalat diya how hy' now they r not picking up the phone,Negative
6148,Masha Allah hazrat duaon main yad rakhiy ga,Positive
6149,Bohat acha isaf kia 30 hazar riyal dy diye aur kafeel sahab azad ghoom rahy. Kafeel ko kam az kam umer qaid ki saza to honi chaiye thi chalo umer qaid nhi to 10 saal ki e ho jani chaiye thi.,Negative
6150,zyda tu kuch ni bs kuch he hrha,Negative
6151,Doctor ki report ke motabiq Torsam Khan dil ke mareez they aur mazi mein bhi woh chand mertaba hadsat ka shikar hote hue bach chuke they apni mout sey aik sal pehle woh New Zealand mein bhi aik match khelte hue gir pare th,Negative
6152,chl beyyy videos tu dkti h iski,Negative
6153,itna gussa ha mjy,Negative
6154,Bilawal agar oxford se parha hai toh woh parhayi bhi awaam ke pese sey hui jo uske abba ne liya tha.,Negative
6155,Lyari Rangers Or Police Nay MPA Sania Naz K Ghar Ka Muhasra Kar Lia Ghar Me Aslah Dafan Hai ,Negative
6156,"Jb se Arsal K Thappar parwaye h tb Se AJiya Zehar lagne lagi h ,Ab b WO guilty feel nahi kr rahi or Attitude dikha rahi h",Negative
6157,Had h ab itni b nae guzari eid even kam tu blkl ni kiye,Negative
6158,Alhumdulilah ghalazat to nhi hai 😈😯👊👊👊👊👊,Positive
6159,"humein yeh dono peshawari chappal pasand ayee. Dono colours bohat achay hain aur chamra bhee acha istemal kia hai, jis se paun mein takleef bhee nai hoti. Size bhee sahee hai, thora bara hai, lekin guzara hojata hai :)",Positive
6160,Shapar bhr bhr k thapar maru gi,Negative
6161,degree thori si late ho b jaye tu no issues mgr apko election zaror larna chahia,Negative
6162,"Mujhe jewelry ki koi zarorat nahi, kyun ke Imran ke liye hamare baagh se behtareen Rose muntakhib kar ke laate hain.",Positive
6163,"Saeed Anwar aksar off stump ki taraf andha dhund andaaz mein jhapat’te the, lekin inhe rokne ka koi faida nahi tha kyun ke yehi in ke liye runs banane ka sab se zarkhez ilaqa tha",Positive
6164,1982 mein England ka doure mein Imran khan ne team ki qayadat (Captain) ki in ko Miandad ka tawon hassil tha aur Imran khan ka pure career mein hata ka world cup 1992 mein bhi javed Miandad Iimran ko mouqe ki munasbat se mashware diyakarte thay,Positive
6165,Hahahaha kiya baat hai mam ,Positive
6166,Hashim Khan ke khail ke ahem khubi yeh thi ke woh kisi bhi lamha himmat nahein harte thay,Positive
6167,Tahum Sarojini Naidu haqiqi maddah darasal Quaid e Azam Mohammad Ali Jinnah ki thin aur inho ne he Quaid e Azam ko “ Safeer e Ittehad ” ka khitab diya tha,Positive
6168,!!!! Yeah daikh jhoot kaisay bolon ab mein,Negative
6169,Lanti banch .khabes or hrami,Negative
6170,"Imran, main aap se is liye shadi kar rahi hon ke log nahi jante ke aap kitne ache insaan hain, mera khayal hai ke logon ko andaza he nahi ke wok is tarah ke insaan hain.",Positive
6171,Koi achi quanlity nhi bs guzara,Negative
6172," Agar kisi Judge ki taqaruri par woqla ki anjumanon, qumi akhbaraat ke sahafiyon aur bakhbar logon ko kisi tarha ka tajub  uar heart na ho to wo shkhs theek hai lekin agar kisi shakhs ke taqarur par bar association ke dafatir mein qehqaye gunjane lagein, sahafi aur bakhabar log heart se aik dosre ka mun dekhne lagen hata ke aam log bhi cha magoyan karne lagein to aesa Judge yaqenan  mayar par pora nahi utarta aur wo munsif bane ka ehel nahi",Negative
6173,", apne unke pas ja",Negative
6174,Bohat umda good advice,Positive
6175,Bharat Samet Tamam Mumalik Se Achay Talluqat Chahtay Hen Apni Sarzamin Dehshat Gardi K Liye Istemal Karne Nahi Denge,Positive
6176,Mere pyare mursheed gee ko bht bht eid mubarak..allah pak hamare mursheed gee ka saya hum p hamesha salamt raken.ameeen,Positive
6177,Lanat in khabeesun pr in sab pr Allah azo jal ki lanat,Negative
6178,Yehi pyar hai :),Positive
6179,Duao ki zaroorat dua ki jia ga,Positive
6180, Shahadat se phele un ke akhiri alfaz yehi the “pul par qaza na hone dena,Negative
6181,Is Aunti Ko ussi Paaani Me Dubkiyan deni chahiye joh Kal Lahore me Khara tha Shirko pr,Negative
6182,Radio aur TV jo maand parhte sitaron ki kafalat he nahi bal ke ubharte hue artists ke hausla afzaai ki riwayaat bhi rakhte hain,Positive
6183,K Electric Ka Bijli Ki Qeemat Me 2 Rupay 8 Paisay Fee Unit Kami Ka Ailan Itlaq December K Bills Me Ho Ga,Positive
6184,Allah hamain Hajj ki sadat ata kary or sub ko aasani ata kary Ameen,Positive
6185,Bth achi episode thi Aj ki ,Positive
6186,Apko bhi eid mubarak dua ma yaad rakhen.,Positive
6187,Hahahahahagahahahahahaha babeeeee logon se sahi cheza lya he,Negative
6188,Beshak,Positive
6189,Raytti Bajri Ki Gair Qanooni Farookht Mehakma e Madaniyat Ne Rokh Thaam K Lia Ku Khatt Likh Diya Tammam Ijazat Namay Mansookh ,Negative
6190, Malala Yousafzai aman ka Noble Prize inaam to na jeet pai magar ab tak wo duniya bhar se taqreban 25 awards le chuki hain,Positive
6191,Bas lases sahi nahi...magar quality great.color cool......thikness great...,Positive
6192,ASTAGFIRULLAHLanat is insan pr,Negative
6193,Qadyani ko nai hona Chiay,Negative
6194,Kia hai anmol khazana parhna kia hai,Positive
6195,1952 mein Mother Teresa ne Nirmal hriday (shafaf dil) naami idara qaim kiya jis ke bunyadi maqasid mein gharib marizon ka ilaj karna shamil tha.,Positive
6196, 1961 mein Philippine ka aala tareen shehri aezaaz “ Order of Sakartona ” ataa kiya,Positive
6197,Allah pak apni rehmat farmaye amen.,Positive
6198,Or tumara honay wala mijazi :p,Positive
6199, sir ko gusa class pr,Negative
6200,Agar banned krna he tu sab ko banned kru dramo ko banned kru filmo ko banned ko not only sahil okk sab behayi he pir,Negative
6201," Thatta ke qarib unho ne hatmi faisla kiya aur Hindustani border se 32 meel door Shaheed Dero ke maqam par tayyarey ka rukh zameen ki taraf kar ke takra diya, lekin unho ne dushman ki hudood mein dakhil na hone diya",Positive
6202," Stadiums ki tameer ke elawa sarkon ki tameer, Tram service, Railway line, Airports aur degar tamirati kaamon ke akhrajat ke leye mashhor maliyati adare Bloomberg ne World cup ke doran majmoi tor par 14",Positive
6203, Jansher Khan ke manzer E aam se het jane ke bad Squash mein Pakistan ki haisyat aik aam mulk jaisi ho gai British open aur world open ke simi final mein bhi Pakistan ke kisi khelari ke leay pahonchna moshkil nazar ata hai aisa mahsoos hota hai ke Squash mein Pakistan ki bertari ka ikhtetam ho chukka hai mustaqbil qareeb mein koi aisa khelari nazar nahein ata hai jo Pakistan ko aik mertaba pher Squash ka super pawer bana sake,Negative
6204,Remotely activate kar k bachoon ko pareshan kiya jaye. ,Negative
6205,"V,good.fixit walon k sath mil kar bhi kaam kren i think unka bhi aisa hi mission hay.",Positive
6206,lakin unhain  na wakalat pasand thi na profferi ,Negative
6207,Cha geyi aunty ,Positive
6208,AR Tabba Sports Complex Me APMF Job Fair Ka Agaz Ho Gaya Hai ,Positive
6209, Moqadmat chaltay rahay aur Asif Ali Zardari ko 8 sal say zaid arsay ki  qeid bhugatni pari,Negative
6210," Condoleezza Rice auhd o shabaab mein aik naujawan American footballer Rick Upchurch se raah o rasam rakhti thin lekin aik arsey tak saath rehne ke bad inhe yeh bataya gaya ke mazkoora naujawan se in ki shadi kamiyab nahi hogi, chunache inho ne is se laa talluqi ikhteyar kar ke shadi na karne ka faisla kar liya, par wo taa haal qaiym hai",Negative
6211,Aise ni boltay,Negative
6212,"jo recoding kr rha tha ,is pehly pta tha is maajry ka,ye un k aaqaeon ko dikhaega,ye mera andaza he 100%",Negative
6213,ao chugliyaan krty hain,Negative
6214,Kal sy patani kia hua hua ha ny forward msges itny Lamby Lamby send kr rhy hain,Negative
6215,Noor ul huda matlb hadayat ki roshni,Positive
6216,Wowwwwwwwwwwwwwwwwww mashallah bhot pyari lg rhi he sub,Positive
6217,Hazrat g pardes walon k liye dua,Positive
6218,Airs dost ki waja se hua tha kiun k ek hi reazr se shave krty thy,Negative
6219,Jab mene pahli dafha drama dekha to aj taq qoi episode nahe chara.great man of abdullah,Positive
6220,1993 mein Dheli mein Alami Urdu Confrence hoi jis mein unhen Rasheed Ahmad Siddiqui Adbi Award deya  gaya,Positive
6221,"police pe kyun lanat ho ...10,saal k bachay ko us ke chotay bhai k sambey churriyun k waar kar k marne waley ko tu chaiyee k uski khaal utar dein...police pakrey bhi tu tanqeed ka nishana na pakrey tu bhi kharab..log kusi tarah khush nahi ....is,banday ka apna inner guilt tha k is ne apna gala katney ki koshish ki...is ko koi haq nahi k yeh apni frustration kisi k bachay ko mar kar nikaley....bastard",Negative
6222,Hadse Me 28 Afraad Zakhmi Rescue Zarae ,Negative
6223,Sae kha,Positive
6224,Is ke bad Iqbal Bano ke pas films ki line lag gai  lekin inho ne sirf muntakhib geet gaane ko tarjeeh di,Positive
6225,Konsa jam session? Merko nhi yaad,Negative
6226, Aik muhib e watan Pakistani ki hesiyat se unhon ne doshmanon ke samne hatyar dalne ke bajaye jawan mardi se Shaheed hone ko tarjih de aur hamesha ke liye amar ho gaye,Positive
